oid,RAW_REFERENCE_KEY,Sign,ABSOLUTE_ODOMETER_m,US_WELD_NUMBER,US_WELD_DISTANCE_m,DS_WELD_DISTANCE_m,US_AGM_REFERENCE,US_AGM_DISTANCE_m,DS_AGM_REFERENCE,DS_AGM_DISTANCE_m,PARENT_CLUSTER,MAX_DEPTH_PCT,FEATURE_LENGTH_mm,FEATURE_WIDTH_mm,ORIENTATION_deg,SEAM_ORIENTATION_deg,FEATURE_TYPE,CURRENT_INDICATOR_LF,INT_EXT,WALL_THICKNESS_mm,SMYS_kPa,Year of Exceedance,085dL_RPR,RPR1.25,085dL_Burst_Pressure_kPa,MAOP_kPa,Type of Failure,COMMENTS
16442,DMA 6204,DMA,119254.784,GWD 58630,15.05,3.795,AGM 21,545.195,VLV 10,1407.556,GRP 503,0.073,11.173,8,330,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365397784,16948,9930,,
16443,GRP 503,GRP,119254.785,GWD 58630,15.051,3.794,AGM 21,545.196,VLV 10,1407.555,,0.073,63.644,8,330,0,Group,Y,E,4.8,414000,,1.136,1.331722054,16530,9930,,
16444,DMA 6205,DMA,119254.838,GWD 58630,15.104,3.741,AGM 21,545.249,VLV 10,1407.502,GRP 503,0.06,11.156,8,330,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.365881168,16954,9930,,
16445,GWD 58640,GWD,119258.579,GWD 58640,0,18.856,AGM 21,548.99,VLV 10,1403.761,,0,0,0,0,285,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16446,GWD 58650,GWD,119277.435,GWD 58650,0,18.858,AGM 21,567.846,VLV 10,1384.905,,0,0,0,0,90,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16447,DMA 6206,DMA,119286.206,GWD 58650,8.771,10.087,AGM 21,576.617,VLV 10,1376.134,CLS 868,0.127,11.918,9.35,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.162,1.362578046,16913,9930,,
16448,CLS 868,CLS,119286.207,GWD 58650,8.772,10.086,AGM 21,576.618,VLV 10,1376.133,,0.127,38.789,34.424,135,0,Cluster,Y,E,4.8,414000,,1.134,1.32978852,16506,9930,,
16449,DMA 6207,DMA,119286.234,GWD 58650,8.799,10.059,AGM 21,576.645,VLV 10,1376.106,CLS 868,0.06,11.9,11.66,127.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.365558912,16950,9930,,
16450,GWD 58660,GWD,119296.293,GWD 58660,0,18.862,AGM 21,586.704,VLV 10,1366.047,,0,0,0,0,307.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16451,GWD 58670,GWD,119315.155,GWD 58670,0,18.858,AGM 21,605.566,VLV 10,1347.185,,0,0,0,0,60,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16452,DMA 6208,DMA,119325.1,GWD 58670,9.945,8.913,AGM 21,615.511,VLV 10,1337.24,,0.079,14.052,13.871,247.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.363625378,16926,9930,,
16453,GWD 58680,GWD,119334.013,GWD 58680,0,18.875,AGM 21,624.424,VLV 10,1328.327,,0,0,0,0,315,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16454,GWD 58690,GWD,119352.888,GWD 58690,0,18.876,AGM 21,643.299,VLV 10,1309.452,,0,0,0,0,75,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16455,PMA 2676,PMA,119362.009,GWD 58690,9.121,9.755,AGM 21,652.42,VLV 10,1300.331,,0.109,13.578,12.544,210,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.162,1.362175227,16908,9930,,
16456,GWD 58700,GWD,119371.764,GWD 58700,0,18.375,AGM 21,662.175,VLV 10,1290.576,,0,0,0,0,322.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16457,GWD 58710,GWD,119390.139,GWD 58710,0,18.881,AGM 21,680.55,VLV 10,1272.201,,0,0,0,0,67.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16458,DMA 6209,DMA,119398.749,GWD 58710,8.61,10.271,AGM 21,689.16,VLV 10,1263.591,,0.096,11.224,8,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364431017,16936,9930,,
16459,GWD 58720,GWD,119409.02,GWD 58720,0,18.879,AGM 21,699.431,VLV 10,1253.32,,0,0,0,0,307.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16460,GWD 58730,GWD,119427.899,GWD 58730,0,17.857,AGM 21,718.31,VLV 10,1234.441,,0,0,0,0,75,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16461,GWD 58740,GWD,119445.756,GWD 58740,0,18.877,AGM 21,736.167,VLV 10,1216.584,,0,0,0,0,307.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16462,GWD 58750,GWD,119464.633,GWD 58750,0,18.878,AGM 21,755.044,VLV 10,1197.707,,0,0,0,0,60,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16463,GWD 58760,GWD,119483.511,GWD 58760,0,18.86,AGM 21,773.922,VLV 10,1178.829,,0,0,0,0,307.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16464,GWD 58770,GWD,119502.371,GWD 58770,0,16.233,AGM 21,792.782,VLV 10,1159.969,,0,0,0,0,60,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16465,DMA 6210,DMA,119510.25,GWD 58770,7.879,8.354,AGM 21,800.661,VLV 10,1152.09,,0.06,12.776,11.354,142.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365236657,16946,9930,,
16466,DMA 6211,DMA,119511.682,GWD 58770,9.311,6.922,AGM 21,802.093,VLV 10,1150.658,CLS 869,0.06,11.351,8,112.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.365800604,16953,9930,,
16467,CLS 869,CLS,119511.683,GWD 58770,9.312,6.921,AGM 21,802.094,VLV 10,1150.657,,0.067,26.401,13.396,112.5,0,Cluster,Y,E,4.8,414000,,1.157,1.357019134,16844,9930,,
16468,DMA 6212,DMA,119511.697,GWD 58770,9.326,6.907,AGM 21,802.108,VLV 10,1150.643,CLS 869,0.067,12.011,8.808,112.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365236657,16946,9930,,
16469,PMA 2677,PMA,119513.487,GWD 58770,11.116,5.117,AGM 21,803.898,VLV 10,1148.853,,0.072,23.321,38.067,307.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.158,1.358308157,16860,9930,,
16470,PMA 2678,PMA,119513.49,GWD 58770,11.119,5.114,AGM 21,803.901,VLV 10,1148.85,,0.06,22.703,69.133,240,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.360322256,16885,9930,,
16471,PMA 2679,PMA,119513.487,GWD 58770,11.116,5.117,AGM 21,803.898,VLV 10,1148.853,,0.06,27.537,59.314,277.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.158,1.357502518,16850,9930,,
16472,PMA 2680,PMA,119515.951,GWD 58770,13.58,2.653,AGM 21,806.362,VLV 10,1146.389,,0.06,29.276,43.74,322.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.157,1.356455186,16837,9930,,
16473,PMA 2681,PMA,119515.959,GWD 58770,13.588,2.645,AGM 21,806.37,VLV 10,1146.381,,0.084,23.435,31.401,300,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.157,1.356455186,16837,9930,,
16474,PMA 2682,PMA,119515.966,GWD 58770,13.595,2.638,AGM 21,806.377,VLV 10,1146.374,,0.077,19.56,53.762,262.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.360241692,16884,9930,,
16475,PMA 2683,PMA,119518.382,GWD 58770,16.011,0.222,AGM 21,808.793,VLV 10,1143.958,,0.072,19.118,33.454,322.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.161,1.361127895,16895,9930,,
16476,PMA 2684,PMA,119518.393,GWD 58770,16.022,0.211,AGM 21,808.804,VLV 10,1143.947,,0.068,35.095,56.102,285,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.152,1.35081571,16767,9930,,
16477,PMA 2685,PMA,119518.395,GWD 58770,16.024,0.209,AGM 21,808.806,VLV 10,1143.945,,0.071,32.041,54.355,255,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.153,1.352265861,16785,9930,,
16478,GWD 58780,GWD,119518.604,GWD 58780,0,11.24,AGM 21,809.015,VLV 10,1143.736,,0,0,0,0,322.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16479,GWD 58790,GWD,119529.844,GWD 58790,0,10.307,AGM 21,820.255,VLV 10,1132.496,,0,0,0,0,52.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16480,PMA 2686,PMA,119535.365,GWD 58790,5.521,4.786,AGM 21,825.776,VLV 10,1126.975,,0.188,11.647,22.502,345,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.359919436,16880,9930,,
16481,PMA 2687,PMA,119535.38,GWD 58790,5.536,4.771,AGM 21,825.791,VLV 10,1126.96,,0.126,12.643,20.195,352.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.161,1.362014099,16906,9930,,
16482,DMA 6213,DMA,119535.464,GWD 58790,5.62,4.687,AGM 21,825.875,VLV 10,1126.876,,0.071,11.78,9.029,30,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365156093,16945,9930,,
16483,DMA 6214,DMA,119536.718,GWD 58790,6.874,3.433,AGM 21,827.129,VLV 10,1125.622,,0.103,12.23,11.882,0,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.36346425,16924,9930,,
16484,GWD 58800,GWD,119540.151,GWD 58800,0,11.059,AGM 21,830.562,VLV 10,1122.189,,0,0,0,0,330,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16485,GWD 58810,GWD,119551.21,GWD 58810,0,14.376,AGM 21,841.621,VLV 10,1111.13,,0,0,0,0,52.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16486,GWD 58820,GWD,119565.586,GWD 58820,0,17.031,AGM 21,855.997,VLV 10,1096.754,,0,0,0,0,292.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16487,DMA 6215,DMA,119573.291,GWD 58820,7.705,9.326,AGM 21,863.702,VLV 10,1089.049,GRP 504,0.071,12.085,11.911,337.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365075529,16944,9930,,
16488,GRP 504,GRP,119573.292,GWD 58820,7.706,9.325,AGM 21,863.703,VLV 10,1089.048,,0.124,159.965,69.135,322.5,0,Group,Y,E,4.8,414000,,1.076,1.261873112,15663,9930,,
16489,DMA 6216,DMA,119573.375,GWD 58820,7.789,9.242,AGM 21,863.786,VLV 10,1088.965,GRP 504,0.06,12.295,20.208,315,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365397784,16948,9930,,
16490,DMA 6217,DMA,119573.442,GWD 58820,7.856,9.175,AGM 21,863.853,VLV 10,1088.898,GRP 504,0.124,10.897,35.714,315,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.363544814,16925,9930,,
16491,DMA 6218,DMA,119574.015,GWD 58820,8.429,8.602,AGM 21,864.426,VLV 10,1088.325,GRP 505,0.097,11.855,8.594,225,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.364028197,16931,9930,,
16492,GRP 505,GRP,119574.016,GWD 58820,8.43,8.601,AGM 21,864.427,VLV 10,1088.324,,0.097,93.594,30.549,217.5,0,Group,Y,E,4.8,414000,,1.111,1.303363545,16178,9930,,
16493,DMA 6219,DMA,119574.094,GWD 58820,8.508,8.523,AGM 21,864.505,VLV 10,1088.246,GRP 505,0.06,15.567,28.58,217.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.364028197,16931,9930,,
16494,DMA 6220,DMA,119575.359,GWD 58820,9.773,7.258,AGM 21,865.77,VLV 10,1086.981,CLS 870,0.06,12.506,11.345,307.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365317221,16947,9930,,
16495,CLS 870,CLS,119575.359,GWD 58820,9.773,7.258,AGM 21,865.77,VLV 10,1086.981,,0.064,32.637,38.298,315,0,Cluster,Y,E,4.8,414000,,1.154,1.353554884,16801,9930,,
16496,DMA 6221,DMA,119575.38,GWD 58820,9.794,7.237,AGM 21,865.791,VLV 10,1086.96,CLS 870,0.064,11.968,27.409,322.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365397784,16948,9930,,
16497,DMA 6222,DMA,119576.032,GWD 58820,10.446,6.585,AGM 21,866.443,VLV 10,1086.308,,0.06,11.437,8,232.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.36572004,16952,9930,,
16498,DMA 6223,DMA,119576.866,GWD 58820,11.28,5.751,AGM 21,867.277,VLV 10,1085.474,,0.06,11.3,25.938,142.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.365800604,16953,9930,,
16499,GWD 58830,GWD,119582.617,GWD 58830,0,16.584,AGM 21,873.028,VLV 10,1079.723,,0,0,0,0,67.5,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16500,GWD 58840,GWD,119599.201,GWD 58840,0,14.906,AGM 21,889.612,VLV 10,1063.139,,0,0,0,0,300,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16501,DMA 6224,DMA,119599.583,GWD 58840,0.382,14.524,AGM 21,889.994,VLV 10,1062.757,,0.063,11.109,8,157.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.36572004,16952,9930,,
16502,DMA 6225,DMA,119604.274,GWD 58840,5.073,9.833,AGM 21,894.685,VLV 10,1058.066,,0.083,10.994,8,330,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365075529,16944,9930,,
16503,DMA 6226,DMA,119604.905,GWD 58840,5.704,9.202,AGM 21,895.316,VLV 10,1057.435,,0.083,12.623,18.682,52.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.364189325,16933,9930,,
16504,DMA 6227,DMA,119605.363,GWD 58840,6.162,8.744,AGM 21,895.774,VLV 10,1056.977,,0.074,10.92,8,307.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365397784,16948,9930,,
16505,PMA 2688,PMA,119607.547,GWD 58840,8.346,6.56,AGM 21,897.958,VLV 10,1054.793,,0.06,27.881,41.75,105,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.157,1.35734139,16848,9930,,
16506,PMA 2689,PMA,119607.676,GWD 58840,8.475,6.431,AGM 21,898.087,VLV 10,1054.664,,0.066,21.31,20.998,315,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.36040282,16886,9930,,
16507,PMA 2690,PMA,119610.098,GWD 58840,10.897,4.009,AGM 21,900.509,VLV 10,1052.242,,0.06,23.645,40.622,30,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.359758308,16878,9930,,
16508,PMA 2691,PMA,119610.111,GWD 58840,10.91,3.996,AGM 21,900.522,VLV 10,1052.229,,0.06,21.692,26.426,7.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.161,1.360886203,16892,9930,,
16509,PMA 2692,PMA,119610.146,GWD 58840,10.945,3.961,AGM 21,900.557,VLV 10,1052.194,,0.067,20.466,37.456,307.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.360725076,16890,9930,,On SWD
16510,PMA 2693,PMA,119612.112,GWD 58840,12.911,1.995,AGM 21,902.523,VLV 10,1050.228,,0.06,20.298,45.227,277.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.161,1.361691843,16902,9930,,
16511,PMA 2694,PMA,119612.144,GWD 58840,12.943,1.963,AGM 21,902.555,VLV 10,1050.196,,0.06,16.523,17.617,277.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.363625378,16926,9930,,
16512,PMA 2695,PMA,119612.522,GWD 58840,13.321,1.585,AGM 21,902.933,VLV 10,1049.818,,0.08,34.912,42.627,7.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.149,1.347834844,16730,9930,,
16513,PMA 2696,PMA,119612.544,GWD 58840,13.343,1.563,AGM 21,902.955,VLV 10,1049.796,,0.06,21.848,68.198,322.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.16,1.360805639,16891,9930,,
16514,PMA 2697,PMA,119612.746,GWD 58840,13.545,1.361,AGM 21,903.157,VLV 10,1049.594,,0.065,14.221,13.973,270,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.364350453,16935,9930,,
16515,PMA 2698,PMA,119613.147,GWD 58840,13.946,0.96,AGM 21,903.558,VLV 10,1049.193,,0.06,16.03,49.891,270,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.363786506,16928,9930,,
16516,PMA 2699,PMA,119613.2,GWD 58840,13.999,0.907,AGM 21,903.611,VLV 10,1049.14,,0.06,15.278,42.56,270,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.364189325,16933,9930,,
16517,PMA 2700,PMA,119613.773,GWD 58840,14.572,0.334,AGM 21,904.184,VLV 10,1048.567,,0.06,17.437,25.527,277.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.162,1.363141994,16920,9930,,
16518,PMA 2701,PMA,119613.809,GWD 58840,14.608,0.298,AGM 21,904.22,VLV 10,1048.531,,0.062,13.602,12.325,285,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.164,1.364753273,16940,9930,,
16519,PMA 2702,PMA,119613.912,GWD 58840,14.711,0.195,AGM 21,904.323,VLV 10,1048.428,,0.119,11.295,11.275,285,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.36346425,16924,9930,,
16520,PMA 2703,PMA,119613.994,GWD 58840,14.793,0.113,AGM 21,904.405,VLV 10,1048.346,,0.116,10.925,28.736,285,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.363867069,16929,9930,,
16521,PMA 2704,PMA,119613.994,GWD 58840,14.793,0.113,AGM 21,904.405,VLV 10,1048.346,,0.131,11.911,13.12,300,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.162,1.362416918,16911,9930,,On SWD
16522,PMA 2705,PMA,119614.031,GWD 58840,14.83,0.076,AGM 21,904.442,VLV 10,1048.309,,0.106,11.475,21.111,292.5,0,Pipe Mill Anomaly,Y,E,4.8,414000,,1.163,1.363867069,16929,9930,,On SWD
16523,GWD 58850,GWD,119614.107,GWD 58850,0,15.19,AGM 21,904.518,VLV 10,1048.233,,0,0,0,0,45,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16524,GWD 58860,GWD,119629.297,GWD 58860,0,15.697,AGM 21,919.708,VLV 10,1033.043,,0,0,0,0,300,Girth Weld,Y,,4.8,414000,,0,,0,0,,
16525,DMA 6228,DMA,119629.907,GWD 58860,0.61,15.087,AGM 21,920.318,VLV 10,1032.433,,0.072,10.959,8,82.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365478348,16949,9930,,
16526,DMA 6229,DMA,119635.52,GWD 58860,6.223,9.474,AGM 21,925.931,VLV 10,1026.82,,0.069,14.32,13.579,82.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.163,1.364028197,16931,9930,,
16527,DMA 6230,DMA,119640.005,GWD 58860,10.708,4.989,AGM 21,930.416,VLV 10,1022.335,,0.06,11.92,11.321,180,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.165,1.365558912,16950,9930,,
16528,DMA 6231,DMA,119641.161,GWD 58860,11.864,3.833,AGM 21,931.572,VLV 10,1021.179,,0.067,29.357,23.78,300,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.155,1.354924471,16818,9930,,On SWD
16529,DMA 6232,DMA,119641.211,GWD 58860,11.914,3.783,AGM 21,931.622,VLV 10,1021.129,CLS 871,0.069,11.829,10.399,60,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365236657,16946,9930,,
16530,CLS 871,CLS,119641.211,GWD 58860,11.914,3.783,AGM 21,931.622,VLV 10,1021.129,,0.163,38.453,73.898,75,0,Cluster,Y,E,4.8,414000,,1.124,1.318187311,16362,9930,,
16531,DMA 6233,DMA,119641.235,GWD 58860,11.938,3.759,AGM 21,931.646,VLV 10,1021.105,,0.06,12.391,24.796,210,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.365397784,16948,9930,,
16532,DMA 6234,DMA,119641.238,GWD 58860,11.941,3.756,AGM 21,931.649,VLV 10,1021.102,CLS 871,0.163,11.351,71.219,75,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.161,1.361450151,16899,9930,,
16533,DMA 6235,DMA,119641.262,GWD 58860,11.965,3.732,AGM 21,931.673,VLV 10,1021.078,CLS 872,0.06,18.142,84.682,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.162,1.362819738,16916,9930,,
16534,CLS 872,CLS,119641.262,GWD 58860,11.965,3.732,AGM 21,931.673,VLV 10,1021.078,,0.06,44.324,84.682,135,0,Cluster,Y,E,4.8,414000,,1.149,1.347593152,16727,9930,,
16535,DMA 6236,DMA,119641.289,GWD 58860,11.992,3.705,AGM 21,931.7,VLV 10,1021.051,CLS 872,0.06,17.615,51.643,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.162,1.36306143,16919,9930,,
16536,DMA 6237,DMA,119643.665,GWD 58860,14.368,1.329,AGM 21,934.076,VLV 10,1018.675,CLS 873,0.06,14.286,21.455,127.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364592145,16938,9930,,
16537,CLS 873,CLS,119643.665,GWD 58860,14.368,1.329,AGM 21,934.076,VLV 10,1018.675,GRP 506,0.06,45.028,42.686,135,0,Cluster,Y,E,4.8,414000,,1.149,1.347190332,16722,9930,,
16538,DMA 6238,DMA,119643.697,GWD 58860,14.4,1.297,AGM 21,934.108,VLV 10,1018.643,CLS 873,0.06,13.849,31.104,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364833837,16941,9930,,
16539,DMA 6239,DMA,119643.741,GWD 58860,14.444,1.253,AGM 21,934.152,VLV 10,1018.599,CLS 874,0.097,11.131,8,172.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364431017,16936,9930,,
16540,DMA 6240,DMA,119643.753,GWD 58860,14.456,1.241,AGM 21,934.164,VLV 10,1018.587,GRP 506,0.06,14.358,13.6,135,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364592145,16938,9930,,
16541,CLS 874,CLS,119643.742,GWD 58860,14.445,1.252,AGM 21,934.153,VLV 10,1018.598,,0.097,38.489,9.49,172.5,0,Cluster,Y,E,4.8,414000,,1.142,1.339617321,16628,9930,,
16542,DMA 6241,DMA,119643.768,GWD 58860,14.471,1.226,AGM 21,934.179,VLV 10,1018.572,CLS 874,0.074,12.086,9.489,172.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364914401,16942,9930,,
16543,DMA 6242,DMA,119643.872,GWD 58860,14.575,1.122,AGM 21,934.283,VLV 10,1018.468,CLS 875,0.06,13.844,13.086,127.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364833837,16941,9930,,
16544,CLS 875,CLS,119643.872,GWD 58860,14.575,1.122,AGM 21,934.283,VLV 10,1018.468,GRP 506,0.06,46.373,18.378,127.5,0,Cluster,Y,E,4.8,414000,,1.148,1.346465257,16713,9930,,
16545,DMA 6243,DMA,119643.904,GWD 58860,14.607,1.09,AGM 21,934.315,VLV 10,1018.436,CLS 875,0.06,14.513,14.768,127.5,0,Detected Magnetic Anomoly,Y,E,4.8,414000,,1.164,1.364511581,16937,9930,,
